id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,output_vessel
KHRP4317832,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Green Anton,
YEMR5274765,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
JAUM8315949,40,hazardous,full,heavy,deep_sea,feeder,waterside_transshipment,seal,Green Anton,
NLVC3723721,40,dry,full,medium,deep_sea,truck,import,customs,Green Anton,
GQUU8694448,40,dry,full,light,deep_sea,truck,import,washing,Green Anton,
LYXS8333465,40,dry,full,heavy,deep_sea,truck,import,stuff,Green Anton,
EVTY2445265,40,hazardous,full,medium,deep_sea,truck,import,strip,Green Anton,
POMQ8251325,40,hazardous,full,medium,deep_sea,truck,import,washing,Green Anton,
ZMZI1234118,20,reefer,full,heavy,deep_sea,feeder,waterside_transshipment,strip,Green Anton,
VFAT5365536,40,dry,full,medium,deep_sea,truck,import,customs,Green Anton,
LOIW5474848,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
BFXO3955355,40,dry,full,heavy,deep_sea,rail,import,,Green Anton,
ISSP3443484,40,reefer,full,light,deep_sea,truck,import,,Green Anton,
NOOM8257293,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
BHBI8616378,40,dry,full,light,deep_sea,rail,import,washing,Green Anton,
TXVM8599925,40,dry,full,medium,deep_sea,truck,import,customs,Green Anton,
QVYH4351467,20,dry,empty,light,deep_sea,rail,import,,Green Anton,
PMIW3811133,40,dry,full,medium,deep_sea,rail,import,washing,Green Anton,
SKTQ1418165,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
HEFX4248468,20,reefer,full,light,deep_sea,truck,import,seal,Green Anton,
HFDG5282816,40,dry,empty,medium,deep_sea,feeder,waterside_transshipment,,Green Anton,
XZZK7649276,40,dry,empty,light,deep_sea,truck,import,seal,Green Anton,
ZWVC1132765,40,dry,full,light,deep_sea,rail,import,seal,Green Anton,
TPLI9398381,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Green Anton,
EERJ5368675,40,reefer,empty,medium,deep_sea,rail,import,,Green Anton,
NVGW9116339,40,reefer,empty,medium,deep_sea,rail,import,seal,Green Anton,
MGXN3557352,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
IUDU5696753,20,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
GXXK6457575,40,dry,full,light,deep_sea,truck,import,,Green Anton,
FLBB2324179,40,dry,empty,light,deep_sea,rail,import,stuff,Green Anton,
AASV1937971,40,dry,empty,medium,deep_sea,rail,import,washing,Green Anton,
SBIA5977471,40,dry,full,light,deep_sea,rail,import,,Green Anton,
HYPQ5168388,40,dry,full,light,deep_sea,rail,import,,Green Anton,
CCUS1399859,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
FIJS6711585,20,reefer,full,heavy,deep_sea,truck,import,strip,Green Anton,
EPPP1923896,40,dry,full,light,deep_sea,rail,import,,Green Anton,
AQCW7188555,40,hazardous,full,medium,deep_sea,feeder,waterside_transshipment,,Green Anton,
VGIV5431269,40,hazardous,full,light,deep_sea,rail,import,customs,Green Anton,
QSTQ5116149,20,dry,full,light,deep_sea,rail,import,,Green Anton,
RAZG9197438,40,dry,full,light,deep_sea,rail,import,,Green Anton,
EXSI8224178,40,dry,full,heavy,deep_sea,rail,import,seal,Green Anton,
AAXE2949997,20,reefer,full,medium,deep_sea,feeder,waterside_transshipment,washing,Green Anton,
JBQH7121722,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,washing,Green Anton,
YXFI6834659,40,reefer,full,light,deep_sea,rail,import,seal,Green Anton,
IUIC6274915,20,dry,empty,medium,deep_sea,rail,import,stuff,Green Anton,
HLDO5916515,40,hazardous,full,light,deep_sea,rail,import,washing,Green Anton,
FBXH9684436,40,dry,full,medium,deep_sea,truck,import,strip,Green Anton,
UQHF7229627,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
LTAE3351264,20,dry,full,light,deep_sea,truck,import,,Green Anton,
QBWH7375699,20,hazardous,full,medium,deep_sea,rail,import,,Green Anton,
ZNFR2686676,20,hazardous,full,medium,deep_sea,truck,import,,Green Anton,
YUVQ8513748,40,dry,full,medium,deep_sea,rail,import,seal,Green Anton,
FFTL7894513,20,dry,full,light,deep_sea,truck,import,seal,Green Anton,
GHJO1621753,40,dry,full,light,deep_sea,rail,import,,Green Anton,
FXCP8722752,20,dry,full,light,deep_sea,rail,import,strip,Green Anton,
VFQQ3826744,20,reefer,full,light,deep_sea,truck,import,stuff,Green Anton,
QTVZ6232335,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Green Anton,
XIOF7845281,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
SKGI8743562,40,dry,full,heavy,deep_sea,rail,import,,Green Anton,
QUNX9442617,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
JLCH8389276,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Green Anton,
PPVG8166111,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Green Anton,
TJEH8711923,40,hazardous,full,heavy,deep_sea,truck,import,customs,Green Anton,
LHCK9539162,20,dry,full,medium,deep_sea,truck,import,customs,Green Anton,
JVEC9721716,20,reefer,full,heavy,deep_sea,rail,import,washing,Green Anton,
SONZ7526689,40,dry,full,medium,deep_sea,truck,import,,Green Anton,
QQHQ3775218,20,reefer,full,heavy,deep_sea,truck,import,,Green Anton,
UETQ3591141,20,reefer,full,medium,deep_sea,rail,import,washing,Green Anton,
GTCO4184944,40,dry,empty,light,deep_sea,rail,import,seal,Green Anton,
VKZT7521535,40,dry,empty,medium,deep_sea,feeder,waterside_transshipment,stuff,Green Anton,
JHJH4224792,40,dry,full,light,deep_sea,truck,import,washing,Green Anton,
DIES1385133,40,dry,empty,medium,deep_sea,rail,import,strip,Green Anton,
EKKX4558545,20,dry,empty,light,deep_sea,truck,import,seal,Green Anton,
VFJM1681127,40,dry,full,medium,deep_sea,rail,import,seal,Green Anton,
TNRA9164289,20,dry,full,heavy,deep_sea,truck,import,seal,Green Anton,
JJNQ2687281,20,dry,full,light,deep_sea,rail,import,,Green Anton,
RKNT4956549,20,reefer,full,medium,deep_sea,truck,import,seal,Green Anton,
HXZH7589683,20,dry,full,heavy,deep_sea,truck,import,,Green Anton,
DAGD9521343,40,dry,empty,heavy,deep_sea,rail,import,,Green Anton,
UXFC8414154,20,dry,full,heavy,deep_sea,truck,import,washing,Green Anton,
VXGD4257149,20,dry,full,medium,deep_sea,rail,import,,Green Anton,
WVBI2755642,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
KLFV1595624,20,dry,full,medium,deep_sea,truck,import,washing,Green Anton,
OHDZ5914311,40,reefer,empty,medium,deep_sea,rail,import,,Green Anton,
XAZP4496171,40,dry,full,medium,deep_sea,rail,import,washing,Green Anton,
FWMK2184472,40,reefer,full,medium,deep_sea,rail,import,washing,Green Anton,
HGOX6876458,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
OLZF9977453,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,Green Anton,
TLIO2976695,40,dry,empty,heavy,deep_sea,truck,import,seal,Green Anton,
UTDD3915164,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,washing,Green Anton,
ZXVI6387853,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,strip,Green Anton,
RJCJ2851354,40,dry,empty,light,deep_sea,rail,import,,Green Anton,
HIIL6277416,40,reefer,full,medium,deep_sea,rail,import,,Green Anton,
XUTF1374249,40,hazardous,full,light,deep_sea,truck,import,,Green Anton,
PSBG2834686,40,dry,full,light,deep_sea,rail,import,strip,Green Anton,
NFWP7587398,40,reefer,full,medium,deep_sea,rail,import,,Green Anton,
TFCI7599929,40,dry,full,light,deep_sea,truck,import,seal,Green Anton,
EHBN6335975,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,,Green Anton,
QMQY8511765,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
WBKX8211331,40,dry,full,medium,deep_sea,rail,import,strip,Green Anton,
VXRY9221481,40,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Green Anton,
TYDJ7699916,40,reefer,full,light,deep_sea,rail,import,,Green Anton,
TQVR9111761,40,dry,empty,medium,deep_sea,rail,import,stuff,Green Anton,
SFPI3363574,40,dry,full,light,deep_sea,rail,import,washing,Green Anton,
XBFZ6973121,40,hazardous,full,medium,deep_sea,rail,import,washing,Green Anton,
ITAN8252232,20,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
SPCU6539665,40,dry,full,light,deep_sea,rail,import,,Green Anton,
ECFJ2923979,40,dry,full,light,deep_sea,feeder,waterside_transshipment,seal,Green Anton,
IRUI8987511,40,dry,empty,light,deep_sea,truck,import,seal,Green Anton,
AMLD2236821,40,reefer,full,light,deep_sea,rail,import,stuff,Green Anton,
PATV5297662,20,hazardous,full,heavy,deep_sea,rail,import,seal,Green Anton,
LSKG6942669,40,dry,empty,medium,deep_sea,feeder,waterside_transshipment,washing,Green Anton,
TRGA8856416,40,hazardous,full,medium,deep_sea,feeder,waterside_transshipment,,Green Anton,
WDBN9514282,20,dry,empty,light,deep_sea,truck,import,seal,Green Anton,
GYYL9241518,40,dry,full,heavy,deep_sea,rail,import,washing,Green Anton,
LLKQ5934198,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
AOJI5714335,40,dry,empty,light,deep_sea,rail,import,washing,Green Anton,
AAMN5416991,20,dry,full,medium,deep_sea,rail,import,washing,Green Anton,
MEWQ2187436,20,dry,full,heavy,deep_sea,rail,import,stuff,Green Anton,
UHKV8851296,40,dry,empty,light,deep_sea,rail,import,strip,Green Anton,
FOOQ4381348,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
UIQN5479754,20,dry,full,light,deep_sea,rail,import,,Green Anton,
JUVE1478268,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Green Anton,
NCNY3619245,20,dry,full,light,deep_sea,truck,import,customs,Green Anton,
ICKJ8164756,40,dry,empty,medium,deep_sea,truck,import,washing,Green Anton,
OGYZ1988159,20,dry,full,heavy,deep_sea,feeder,waterside_transshipment,seal,Green Anton,
MJIN1294538,40,reefer,empty,light,deep_sea,feeder,waterside_transshipment,customs,Green Anton,
MTUW8127726,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
ZHJF6921466,40,dry,full,medium,deep_sea,rail,import,washing,Green Anton,
PZXM5315755,40,dry,full,light,deep_sea,rail,import,,Green Anton,
KYYZ9349196,20,hazardous,full,medium,deep_sea,feeder,waterside_transshipment,washing,Green Anton,
WEFH7611575,20,dry,full,light,deep_sea,rail,import,washing,Green Anton,
IAQN5872283,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
PADB1535636,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
WQLB6455534,40,dry,full,light,deep_sea,truck,import,,Green Anton,
DHDN9966536,40,dry,full,light,deep_sea,rail,import,washing,Green Anton,
QAKQ3411516,40,dry,full,medium,deep_sea,rail,import,customs,Green Anton,
KUXZ4483453,20,hazardous,full,light,deep_sea,rail,import,,Green Anton,
OTWM8965216,40,reefer,full,medium,deep_sea,rail,import,stuff,Green Anton,
BFCH7328145,20,dry,full,heavy,deep_sea,rail,import,seal,Green Anton,
ROXF8187458,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
CCJJ1231344,40,reefer,empty,medium,deep_sea,truck,import,strip,Green Anton,
MJZE8246377,20,dry,empty,heavy,deep_sea,rail,import,,Green Anton,
LVFS6995849,40,reefer,full,medium,deep_sea,rail,import,,Green Anton,
BJSK4482257,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,Green Anton,
HQVB2588975,20,dry,full,medium,deep_sea,truck,import,washing,Green Anton,
OSKQ5815644,40,dry,empty,medium,deep_sea,rail,import,stuff,Green Anton,
DRTF2967211,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
EJKO1938547,40,dry,empty,heavy,deep_sea,rail,import,washing,Green Anton,
HORM9348141,40,dry,full,medium,deep_sea,truck,import,,Green Anton,
OQHK7431334,20,dry,full,heavy,deep_sea,rail,import,strip,Green Anton,
WMVC3779943,40,reefer,full,light,deep_sea,rail,import,customs,Green Anton,
GYCZ7916897,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Green Anton,
EINB7312985,40,reefer,full,medium,deep_sea,truck,import,customs,Green Anton,
ASMF1222944,40,reefer,empty,heavy,deep_sea,feeder,waterside_transshipment,customs,Green Anton,
MLBC9681722,40,hazardous,full,medium,deep_sea,rail,import,customs,Green Anton,
QQLM5263275,20,reefer,empty,medium,deep_sea,rail,import,,Green Anton,
FRAN2874414,40,dry,full,heavy,deep_sea,rail,import,seal,Green Anton,
DNAK3968533,20,dry,full,light,deep_sea,rail,import,,Green Anton,
DGCR5147539,40,dry,full,heavy,deep_sea,truck,import,stuff,Green Anton,
PULZ7924855,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
RPFT2327668,20,dry,full,light,deep_sea,truck,import,,Green Anton,
MXKV7481127,20,reefer,empty,light,deep_sea,truck,import,seal,Green Anton,
PVGD3175663,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
CXCM4641576,40,dry,full,light,deep_sea,rail,import,strip,Green Anton,
GWFW9541468,20,dry,empty,medium,deep_sea,feeder,waterside_transshipment,customs,Green Anton,
SHOG6589334,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
FXEQ3638599,20,dry,full,heavy,deep_sea,truck,import,customs,Green Anton,
TDKE3458146,40,hazardous,full,light,deep_sea,truck,import,,Green Anton,
GSKJ5813777,40,dry,full,medium,deep_sea,rail,import,,Green Anton,
YUPM4769845,20,dry,full,medium,deep_sea,rail,import,customs,Green Anton,
PKJI6263963,40,dry,full,heavy,deep_sea,rail,import,seal,Green Anton,
ZACV6432558,40,reefer,full,light,deep_sea,rail,import,washing,Green Anton,
RILV1562196,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
SQCC8953398,40,dry,full,heavy,deep_sea,rail,import,,Green Anton,
ICDB4458917,40,dry,empty,medium,deep_sea,rail,import,,Green Anton,
LVWV6379432,20,dry,full,light,deep_sea,truck,import,,Green Anton,
JZAJ5776153,40,reefer,full,medium,deep_sea,feeder,waterside_transshipment,,Green Anton,
OVNY5377159,20,dry,empty,heavy,deep_sea,rail,import,seal,Green Anton,
IDVB9275861,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Green Anton,
PWTD8223585,40,reefer,empty,medium,deep_sea,rail,import,customs,Green Anton,
GLEG9776837,20,dry,full,medium,deep_sea,rail,import,stuff,Green Anton,
GPXG3374825,20,dry,empty,light,deep_sea,truck,import,,Green Anton,
UUOK7593824,40,dry,full,light,deep_sea,rail,import,seal,Green Anton,
YSQE6542594,40,dry,full,medium,deep_sea,rail,import,customs,Green Anton,
ZHDR9826717,40,reefer,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
FZAO5417551,20,dry,full,medium,deep_sea,rail,import,,Green Anton,
CZYK1839965,20,reefer,full,medium,deep_sea,rail,import,stuff,Green Anton,
HGMS3168678,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
BCLD1942531,40,dry,full,light,deep_sea,truck,import,washing,Green Anton,
BJXJ9113661,20,dry,full,light,deep_sea,truck,import,strip,Green Anton,
JJGB8497153,20,reefer,full,light,deep_sea,rail,import,customs,Green Anton,
UWHC4713839,40,dry,full,medium,deep_sea,truck,import,customs,Green Anton,
MWEI1331481,40,dry,full,light,deep_sea,truck,import,,Green Anton,
LBGB1949812,20,reefer,full,light,deep_sea,rail,import,washing,Green Anton,
IXYA2217938,20,dry,empty,medium,deep_sea,rail,import,,Green Anton,
QBZG5888829,40,dry,empty,heavy,deep_sea,truck,import,seal,Green Anton,
DYXN6163958,20,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Green Anton,
ILOA1951415,40,dry,full,light,deep_sea,rail,import,,Green Anton,
QPGF9947524,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
JXAQ4458935,40,dry,full,light,deep_sea,rail,import,,Green Anton,
NOZP5165523,20,dry,full,medium,deep_sea,feeder,waterside_transshipment,customs,Green Anton,
MDEZ6342225,40,dry,empty,medium,deep_sea,truck,import,,Green Anton,
STXQ5144397,20,dry,full,light,deep_sea,rail,import,strip,Green Anton,
VBEL8946148,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,Green Anton,
OPSP9477245,20,dry,full,medium,deep_sea,rail,import,washing,Green Anton,
BCZA2898492,40,dry,full,medium,deep_sea,rail,import,,Green Anton,
AMEU1753374,40,reefer,empty,light,deep_sea,rail,import,washing,Green Anton,
JRCM8222455,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
MZCR1858758,40,dry,full,medium,deep_sea,rail,import,,Green Anton,
XQQV5346372,20,dry,full,medium,deep_sea,rail,import,,Green Anton,
KQNP2512234,40,dry,empty,heavy,deep_sea,rail,import,stuff,Green Anton,
GRAH2173453,20,dry,empty,heavy,deep_sea,rail,import,stuff,Green Anton,
FAIG4766574,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
GRDB2257671,40,hazardous,empty,heavy,deep_sea,truck,import,,Green Anton,
UZIH5287713,40,dry,full,light,deep_sea,rail,import,,Green Anton,
KVZR3398971,40,dry,empty,medium,deep_sea,rail,import,strip,Green Anton,
EJOA2119683,40,dry,full,medium,deep_sea,truck,import,washing,Green Anton,
VQCE2984712,20,hazardous,full,light,deep_sea,rail,import,customs,Green Anton,
PPVD4116641,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
LABI8664669,20,hazardous,full,medium,deep_sea,truck,import,,Green Anton,
NOQP1364624,40,dry,empty,heavy,deep_sea,rail,import,,Green Anton,
AJGF4717471,40,dry,full,heavy,deep_sea,truck,import,,Green Anton,
AFGN3597794,20,dry,full,medium,deep_sea,truck,import,,Green Anton,
NRUV1411359,20,dry,full,light,deep_sea,rail,import,washing,Green Anton,
KAGR4181347,20,dry,empty,light,deep_sea,rail,import,,Green Anton,
OKXD5177731,20,dry,full,light,deep_sea,rail,import,customs,Green Anton,
AQUM6783265,40,dry,empty,medium,deep_sea,truck,import,washing,Green Anton,
PZAJ9473417,20,reefer,full,light,deep_sea,truck,import,washing,Green Anton,
CKWT3268539,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,Green Anton,
FPMK1679276,20,hazardous,full,medium,deep_sea,truck,import,,Green Anton,
OGTC7127528,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Green Anton,
WBAZ2738844,20,dry,full,light,deep_sea,rail,import,seal,Green Anton,
RZYB6139318,20,hazardous,empty,medium,deep_sea,rail,import,strip,Green Anton,
LOCN3647278,40,dry,empty,medium,deep_sea,truck,import,,Green Anton,
PSXM3574979,40,dry,empty,light,deep_sea,rail,import,washing,Green Anton,
DPTA7295771,20,dry,full,medium,deep_sea,truck,import,strip,Green Anton,
JDSG2196961,40,dry,full,medium,deep_sea,truck,import,,Green Anton,
SCBB1735163,40,dry,full,heavy,deep_sea,rail,import,washing,Green Anton,
FXKZ9889856,40,dry,full,medium,deep_sea,rail,import,washing,Green Anton,
JSYK9794368,40,dry,full,medium,deep_sea,truck,import,,Green Anton,
YHQS4182294,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Green Anton,
QCRM6236172,40,dry,full,light,deep_sea,feeder,waterside_transshipment,customs,Green Anton,
ICBY5884431,20,dry,empty,heavy,deep_sea,truck,import,washing,Green Anton,
IPOJ8365989,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Green Anton,
UUWI4985961,40,dry,full,heavy,deep_sea,truck,import,seal,Green Anton,
EJJP9449145,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Green Anton,
JVFX5675912,20,dry,full,heavy,deep_sea,rail,import,,Green Anton,
ITGS5183358,40,reefer,full,light,deep_sea,feeder,waterside_transshipment,washing,Green Anton,
UCVP2233998,40,hazardous,full,heavy,deep_sea,truck,import,,Green Anton,
VDWC9236985,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,strip,Green Anton,
BNQQ3589275,20,dry,full,light,deep_sea,truck,import,seal,Green Anton,
OAXV3231626,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,strip,Green Anton,
MPZY4637736,20,dry,full,medium,deep_sea,truck,import,strip,Green Anton,
