Dataset;Name;"Time IN";"Time OUT";Size;Status;Type;Service;Direction;Weight;"Mode IN";"Mode OUT";"Carrier IN";"Carrier OUT";"Service IN";"Service OUT";"Liner IN";"Liner OUT";Position;PoD;Block;X1;X2;Y1;Y2;Z1;Z2
Advanced;OCBJ4715872;"2023-10-09 10:32:00";"2023-10-21 17:35:00";"40ft (feu)";empty;"dry, reefer";stuff;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CGUX3255687;"2023-10-09 11:07:00";"2023-10-16 09:56:00";"40ft (feu)";full;"dry, reefer";seal;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;RPBM9287685;"2023-10-09 10:51:00";"2023-10-18 16:35:00";"40ft (feu)";full;"dry, reefer";customs;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PVAS1375688;"2023-10-09 02:43:00";"2023-10-13 16:01:00";"20ft (teu)";full;dry;seal;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TBRV4299596;"2023-10-08 21:16:00";"2023-10-18 04:57:00";"40ft (feu)";full;reefer;washing;"ws ts";heavy;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;XNAE4837482;"2023-10-08 23:39:00";"2023-10-17 16:39:00";"20ft (teu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;COEZ4265926;"2023-10-09 08:54:00";"2023-10-16 06:49:00";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UOCB5578484;"2023-10-09 10:05:00";"2023-10-23 17:53:00";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;JWUL4429283;"2023-10-09 03:08:00";"2023-10-16 17:47:00";"40ft (feu)";full;dry;"seal, customs";"ws ts";heavy;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;JKQZ8711436;"2023-10-08 23:22:00";"2023-10-19 12:04:00";"40ft (feu)";full;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;JXZY4778288;"2023-10-09 07:37:00";"2023-10-10 10:06:00";"20ft (teu)";full;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PNBI3459951;"2023-10-09 09:06:00";"2023-10-09 20:54:00";"40ft (feu)";full;hazardous;"washing, seal";import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;QMOU4122115;"2023-10-09 08:14:00";"2023-10-15 21:15:00";"20ft (teu)";empty;dry;"seal, customs, stuff";import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;LVZU3219556;"2023-10-09 04:14:00";"2023-10-14 09:07:00";"20ft (teu)";empty;dry;"washing, seal";import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;HJZN9348359;"2023-10-09 05:39:00";"2023-10-23 13:03:00";"40ft (feu)";full;"dry, hazardous";washing;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;SUEH5762998;"2023-10-09 07:40:00";"2023-10-19 12:49:00";"40ft (feu)";full;"dry, tank";"washing, strip";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KIQH8824722;"2023-10-09 07:17:00";"2023-10-16 02:45:00";"40ft (feu)";full;"dry, hazardous";;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UNUL9915436;"2023-10-09 06:34:00";"2023-10-22 17:55:00";"40ft (feu)";full;dry;"strip, stuff";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;ICZL1478634;"2023-10-09 05:30:00";"2023-10-14 07:54:00";"40ft (feu)";full;"dry, reefer";;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TVML1643978;"2023-10-09 10:21:00";"2023-10-20 05:29:00";"20ft (teu)";full;"dry, reefer, hazardous";strip;import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;YEWF2486693;"2023-10-08 23:57:00";"2023-10-15 06:13:00";"20ft (teu)";full;dry;"washing, stuff";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;YCMQ9842294;"2023-10-09 08:58:00";"2023-10-11 13:32:00";"40ft (feu)";full;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;BQPJ2241339;"2023-10-09 06:36:00";"2023-10-20 13:08:00";"20ft (teu)";empty;dry;"washing, stuff";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;BRMO4499276;"2023-10-09 06:59:00";"2023-10-11 19:37:00";"40ft (feu)";full;dry;"washing, stuff";"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PZJO8949941;"2023-10-09 00:08:00";"2023-10-20 19:03:00";"40ft (feu)";full;"dry, hazardous";;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;HMQX6361158;"2023-10-09 05:46:00";"2023-10-17 13:49:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;GMBC8924278;"2023-10-09 06:10:00";"2023-10-20 15:38:00";"40ft (feu)";empty;reefer;stuff;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;FRPS2187664;"2023-10-09 11:36:00";"2023-10-23 01:06:00";"40ft (feu)";full;dry;customs;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;WTTY8484461;"2023-10-09 06:46:00";"2023-10-10 05:10:00";"40ft (feu)";empty;"dry, tank";washing;import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;WZUX8332667;"2023-10-09 06:52:00";"2023-10-22 20:23:00";"40ft (feu)";full;dry;washing;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;JGQW9916359;"2023-10-09 09:15:00";"2023-10-19 17:45:00";"40ft (feu)";full;dry;"strip, stuff";import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;BZZJ6243338;"2023-10-09 10:14:00";"2023-10-20 03:54:00";"40ft (feu)";full;dry;washing;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;NALG7251944;"2023-10-09 05:17:00";"2023-10-23 01:24:00";"40ft (feu)";full;dry;;import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IANH8573593;"2023-10-09 00:57:00";"2023-10-22 06:58:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TQRQ5977814;"2023-10-09 04:05:00";"2023-10-22 05:03:00";"40ft (feu)";empty;"dry, reefer, hazardous";washing;"ws ts";heavy;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;YDYE5756442;"2023-10-09 02:02:00";"2023-10-15 08:56:00";"40ft (feu)";empty;"dry, reefer, hazardous";strip;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;LZRK2458175;"2023-10-09 08:29:00";"2023-10-21 18:34:00";"20ft (teu)";full;dry;stuff;"ws ts";light;Deepsea;Feeder;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PGOK3183753;"2023-10-09 07:59:00";"2023-10-15 19:26:00";"40ft (feu)";full;dry;seal;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;HIPT4624866;"2023-10-09 01:35:00";"2023-10-16 22:20:00";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IARE1512633;"2023-10-09 08:41:00";"2023-10-12 22:25:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;BFLW1472919;"2023-10-09 10:29:00";"2023-10-19 07:10:00";"20ft (teu)";full;"dry, tank";"seal, customs, stuff";"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;FYCS1652567;"2023-10-08 23:33:00";"2023-10-12 02:54:00";"40ft (feu)";empty;dry;"customs, strip, stuff";"ws ts";light;Deepsea;Feeder;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CCQL4446353;"2023-10-09 09:34:00";"2023-10-12 07:34:00";"40ft (feu)";empty;"dry, hazardous";"washing, seal, stuff";import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KHXB2174475;"2023-10-08 23:31:00";"2023-10-12 06:44:00";"40ft (feu)";full;dry;;import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;MBYQ9514762;"2023-10-09 06:37:00";"2023-10-15 01:55:00";"20ft (teu)";empty;hazardous;;"ws ts";middle;Deepsea;Feeder;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KDGU5361932;"2023-10-09 09:52:00";"2023-10-18 13:53:00";"40ft (feu)";empty;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PVUW8774887;"2023-10-08 22:20:00";"2023-10-22 16:02:00";"40ft (feu)";empty;reefer;"seal, stuff";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UNGK1789333;"2023-10-09 04:42:00";"2023-10-10 01:00:00";"40ft (feu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;VNYB2478523;"2023-10-09 07:38:00";"2023-10-19 00:03:00";"40ft (feu)";empty;dry;customs;"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;YNUP2792525;"2023-10-09 10:35:00";"2023-10-19 05:25:00";"20ft (teu)";full;dry;stuff;"ws ts";heavy;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IVSZ2646383;"2023-10-09 07:56:00";"2023-10-15 04:15:00";"20ft (teu)";full;dry;;import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;BBWB9193214;"2023-10-09 00:58:00";"2023-10-13 11:03:00";"40ft (feu)";full;reefer;customs;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;QXVY4916796;"2023-10-09 07:32:00";"2023-10-18 06:18:00";"40ft (feu)";full;reefer;;"ws ts";heavy;Deepsea;Feeder;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UDEJ7472936;"2023-10-09 08:07:00";"2023-10-12 06:19:00";"40ft (feu)";full;dry;strip;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UAWK8943189;"2023-10-09 02:34:00";"2023-10-11 13:23:00";"40ft (feu)";empty;"dry, hazardous";"seal, stuff";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TJIL1371964;"2023-10-08 22:48:00";"2023-10-23 23:20:00";"20ft (teu)";full;reefer;"washing, strip";import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;HDMQ3461559;"2023-10-08 22:28:00";"2023-10-16 18:06:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CVWG2935843;"2023-10-09 10:11:00";"2023-10-10 02:44:00";"40ft (feu)";full;dry;stuff;"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KBKH7543123;"2023-10-08 21:06:00";"2023-10-18 17:16:00";"40ft (feu)";full;dry;seal;import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;EFXS9284147;"2023-10-09 00:24:00";"2023-10-11 16:48:00";"40ft (feu)";full;reefer;seal;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;LNAF2621317;"2023-10-09 11:15:00";"2023-10-17 17:09:00";"20ft (teu)";full;dry;"seal, customs";import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;QSKU3253463;"2023-10-09 04:26:00";"2023-10-15 10:29:00";"40ft (feu)";full;dry;customs;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;ZXOB8998126;"2023-10-09 11:28:00";"2023-10-23 21:49:00";"40ft (feu)";full;"dry, reefer";washing;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TKPA6273917;"2023-10-09 03:31:00";"2023-10-12 04:12:00";"40ft (feu)";full;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;MJAZ5467554;"2023-10-09 00:31:00";"2023-10-18 05:31:00";"40ft (feu)";full;hazardous;seal;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TSGK1489332;"2023-10-08 23:37:00";"2023-10-22 00:01:00";"40ft (feu)";full;dry;"washing, customs, stuff";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;SPKL8334238;"2023-10-09 00:22:00";"2023-10-19 04:16:00";"40ft (feu)";empty;reefer;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;NJJV9173658;"2023-10-09 01:41:00";"2023-10-17 16:48:00";"40ft (feu)";full;"dry, reefer";"customs, stuff";import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;WAWU8949615;"2023-10-09 07:02:00";"2023-10-20 20:35:00";"40ft (feu)";full;reefer;;import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UNFJ9176641;"2023-10-09 00:50:00";"2023-10-11 06:11:00";"20ft (teu)";full;"dry, hazardous";"customs, stuff";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;FBMM6952953;"2023-10-08 23:48:00";"2023-10-21 12:16:00";"40ft (feu)";full;"dry, reefer, hazardous";washing;"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;WKNB5788843;"2023-10-08 21:02:00";"2023-10-14 08:05:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IODZ1472455;"2023-10-08 21:34:00";"2023-10-19 14:25:00";"20ft (teu)";full;dry;washing;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;JMDJ6288997;"2023-10-08 23:44:00";"2023-10-17 21:25:00";"40ft (feu)";full;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PMSN3286111;"2023-10-09 04:53:00";"2023-10-22 01:41:00";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;RYSB7949639;"2023-10-09 10:34:00";"2023-10-24 10:06:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;VJYV7837269;"2023-10-09 03:04:00";"2023-10-24 04:59:00";"40ft (feu)";full;dry;seal;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;YBDM9511627;"2023-10-09 08:52:00";"2023-10-18 06:19:00";"40ft (feu)";full;dry;"seal, stuff";import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;LDMR7515192;"2023-10-08 21:06:00";"2023-10-18 09:52:00";"40ft (feu)";full;"dry, reefer";customs;"ws ts";light;Deepsea;Feeder;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KQSZ5279245;"2023-10-08 22:46:00";"2023-10-16 01:05:00";"20ft (teu)";empty;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TUOA8754278;"2023-10-09 00:10:00";"2023-10-18 13:31:00";"40ft (feu)";full;dry;seal;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;SDHW3461336;"2023-10-09 07:48:00";"2023-10-19 23:18:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;XDMG3148836;"2023-10-08 21:08:00";"2023-10-10 00:41:00";"20ft (teu)";full;dry;strip;"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IHZP6652342;"2023-10-09 07:50:00";"2023-10-23 11:09:00";"20ft (teu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;NJHU6848923;"2023-10-09 08:18:00";"2023-10-21 11:55:00";"40ft (feu)";full;"dry, reefer";;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IVKE3173846;"2023-10-09 02:21:00";"2023-10-15 23:51:00";"40ft (feu)";full;dry;stuff;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;TDNQ1193152;"2023-10-08 23:33:00";"2023-10-21 17:08:00";"40ft (feu)";full;dry;stuff;"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;GLUD5524372;"2023-10-09 02:03:00";"2023-10-24 03:24:00";"40ft (feu)";full;"dry, hazardous";"washing, customs, strip";import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;DYBB7741854;"2023-10-09 02:27:00";"2023-10-23 17:42:00";"40ft (feu)";empty;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;ADLX7177723;"2023-10-09 08:55:00";"2023-10-24 03:03:00";"40ft (feu)";full;dry;seal;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PGUI3828756;"2023-10-08 22:59:00";"2023-10-23 02:05:00";"40ft (feu)";full;dry;"customs, stuff";"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;AJQZ6262743;"2023-10-09 10:49:00";"2023-10-13 16:11:00";"40ft (feu)";empty;dry;"seal, strip";import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;NJVP2452362;"2023-10-08 22:54:00";"2023-10-23 01:14:00";"40ft (feu)";full;dry;stuff;"ws ts";light;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;DTST3127515;"2023-10-08 22:26:00";"2023-10-17 02:19:00";"40ft (feu)";full;"dry, reefer";seal;"ws ts";light;Deepsea;Feeder;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;AXRB7471241;"2023-10-09 08:38:00";"2023-10-23 13:43:00";"20ft (teu)";full;dry;;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CILE8983348;"2023-10-09 05:31:00";"2023-10-15 23:33:00";"40ft (feu)";full;reefer;;import;light;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;NMMZ3219545;"2023-10-09 10:01:00";"2023-10-09 23:47:00";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PKYO7587924;"2023-10-09 06:36:00";"2023-10-21 22:51:00";"40ft (feu)";empty;dry;customs;import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;XMXG4791897;"2023-10-09 08:41:00";"2023-10-23 12:56:00";"40ft (feu)";full;dry;seal;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UPXL7454778;"2023-10-09 07:45:00";"2023-10-10 23:26:00";"40ft (feu)";empty;dry;strip;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;SUJG6262239;"2023-10-09 02:25:00";"2023-10-18 07:26:00";"40ft (feu)";full;dry;strip;import;heavy;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;QVRI7492179;"2023-10-09 01:33:00";"2023-10-17 02:13:00";"20ft (teu)";empty;dry;"washing, customs";import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;ZIEL9564277;"2023-10-08 21:33:00";"2023-10-17 15:37:00";"40ft (feu)";full;dry;"washing, customs";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;VMHQ4478436;"2023-10-09 08:14:00";"2023-10-16 04:24:00";"40ft (feu)";full;dry;"seal, strip";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;DAYM8312433;"2023-10-09 06:16:00";"2023-10-12 20:24:00";"40ft (feu)";empty;dry;seal;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CDDI6749973;"2023-10-08 23:46:00";"2023-10-22 07:21:00";"40ft (feu)";empty;dry;"seal, stuff";import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;GCLK7986514;"2023-10-09 05:25:00";"2023-10-18 01:13:00";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;LKEB2173679;"2023-10-09 10:22:00";"2023-10-19 11:46:00";"40ft (feu)";full;reefer;customs;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;VPYI1641762;"2023-10-08 21:14:00";"2023-10-20 18:42:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CFMP4323929;"2023-10-08 21:38:00";"2023-10-22 10:29:00";"40ft (feu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;LIYE9292317;"2023-10-08 21:58:00";"2023-10-10 17:21:00";"20ft (teu)";full;dry;strip;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KDON6928316;"2023-10-08 23:55:00";"2023-10-10 06:18:00";"40ft (feu)";empty;dry;;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CTZZ5926791;"2023-10-09 02:49:00";"2023-10-21 19:08:00";"20ft (teu)";empty;dry;;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;SJMG4934158;"2023-10-09 11:33:00";"2023-10-22 03:02:00";"20ft (teu)";full;"reefer, hazardous";"washing, seal";import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;JYLK6166817;"2023-10-09 03:48:00";"2023-10-21 23:27:00";"20ft (teu)";full;dry;"seal, strip";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;NNXS9183967;"2023-10-09 08:11:00";"2023-10-10 20:25:00";"20ft (teu)";full;dry;strip;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;UTVB5798117;"2023-10-09 08:35:00";"2023-10-22 22:51:00";"40ft (feu)";full;dry;seal;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;CUUS4544866;"2023-10-09 06:57:00";"2023-10-21 02:56:00";"20ft (teu)";full;dry;customs;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;ALNT2254687;"2023-10-08 21:54:00";"2023-10-14 18:09:00";"40ft (feu)";full;dry;stuff;import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;ZWFN1653528;"2023-10-09 09:16:00";"2023-10-12 03:22:00";"20ft (teu)";empty;hazardous;;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;AUNT7893894;"2023-10-09 02:19:00";"2023-10-15 05:03:00";"40ft (feu)";full;hazardous;customs;"ws ts";heavy;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;URUX1151792;"2023-10-09 05:24:00";"2023-10-14 09:16:00";"40ft (feu)";full;dry;customs;import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;XURN2152475;"2023-10-08 21:04:00";"2023-10-18 11:49:00";"20ft (teu)";full;dry;seal;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;MXRM6327281;"2023-10-09 08:59:00";"2023-10-23 14:05:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IAVG4913989;"2023-10-08 21:02:00";"2023-10-20 14:52:00";"40ft (feu)";full;dry;"strip, stuff";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;KRQO4531556;"2023-10-09 08:09:00";"2023-10-17 19:14:00";"40ft (feu)";full;"dry, hazardous";"washing, strip";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;SQWT6894356;"2023-10-09 11:17:00";"2023-10-19 04:26:00";"40ft (feu)";full;dry;stuff;import;middle;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;FEZT4349499;"2023-10-09 08:14:00";"2023-10-12 23:13:00";"20ft (teu)";empty;dry;washing;import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;PGPX8411934;"2023-10-09 10:50:00";"2023-10-17 11:54:00";"20ft (teu)";full;"dry, reefer";"washing, seal, stuff";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;RSKS3368614;"2023-10-09 04:55:00";"2023-10-20 05:29:00";"20ft (teu)";full;dry;"customs, stuff";import;light;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;GEGH4399891;"2023-10-09 10:07:00";"2023-10-20 05:06:00";"40ft (feu)";full;dry;strip;import;heavy;Deepsea;Rail;"Green Anton";;NUX1;;MSC;;;;;;;;;;
Advanced;IVBN4857733;"2023-10-09 07:12:00";"2023-10-18 02:08:00";"40ft (feu)";full;dry;"strip, stuff";import;middle;Deepsea;Truck;"Green Anton";;NUX1;;MSC;;;;;;;;;;
